Converted?,Avg Policy Size,Grid State,Years Positive,Operating Acreage,Rain Index Variance,Distance to Nearest Customer (Miles)
0,326095,TX,13,38848,0.65343792,22.4
1,308057,TX,14,87404,0.61376843,0
0,26162,TX,13,8085,0.61460533,1.9
0,6752,WY,7,3977,0.2945278,9.8
0,8980,OK,12,1600,0.4102897,45.5
0,171547,TX,13,22471,0.4696253,5.9
0,136718,TX,11,17605,0.3960268,27.5
1,278568,NE,11,50987,0.31454417,1
1,76217,NE,11,13187,0.34709216,5.9
1,62864,NE,10,11723,0.29525903,6
1,18349,OH,11,1789,0.11697827,398.1
1,,OR,15,,,
0,82029,ID,6,21343,0.43746209,0
0,46244,WY,13,14090,0.44003454,2
1,,,15,,,
0,86750,OR,11,24733,0.40844298,8
1,21915,CO,14,9588,0.22667711,9.2
1,99678,NM,13,22107,0.7190472,24.7
0,76362,NM,13,18668,0.57194324,2
1,2413,WY,11,1183,0.38981435,0
1,8869,CO,8,3302,0.60102823,0
1,4886,NM,13,1131,0.63930871,9.4
0,36206,TX,14,4714,0.53138744,25.9
0,24153,TX,13,4112,0.53298901,11.8
0,357946,CA,15,52948,0.69480586,16.5
0,196073,CA,11,17254,0.34222503,1.5
0,199630,CA,14,43812,0.3185025,0
1,4717,CO,13,2062,0.22667711,9.2
0,41527,ND,15,14490,0.44494592,0
1,160222,CA,13,13856,0.37687868,0
0,141191,CA,14,13109,0.49525863,4.3
1,50995,WY,6,28175,0.3854356,18.6
0,199191,OR,13,12506,0.28888047,0
0,107680,OR,12,6668,0.31052733,2.2
1,336936,OR,13,88169,0.3679362,0
0,343734,ID,13,72215,0.57100298,0
0,100086,TX,13,13041,0.4129467,16
0,195205,TX,12,24377,0.47419245,26.5
0,467964,TX,14,80665,0.46090691,20.3
0,4872,WY,8,2475,0.37976418,14.3
0,,,15,,,
1,,,15,,,
1,221306,TX,13,38018,0.46090691,26.1
1,55317,NM,12,22747,0.59150332,39.2
0,20745,WA,13,2844,0.20888707,28.6
1,,,15,,,
1,60094,NM,13,17335,0.80328695,0
1,54124,NM,13,18101,0.77158625,0.1
1,58867,NM,13,19802,0.89531575,9.2
0,250101,UT,15,210735,0.38858796,0
1,117776,TX,14,16977,0.57877785,40.9
0,4366,WY,10,1892,0.54535983,0
0,17746,WY,8,7266,0.38674893,0
0,10878,ID,11,2977,0.45042208,2
0,190545,CA,13,17769,0.39486471,3.2
0,,,15,,,
0,110989,UT,14,116801,0.22795407,0
1,90733,WY,12,41133,0.43324253,0
0,,,15,,,
0,,,15,,,
1,179290,NM,15,56641,0.58288089,0
0,162204,ND,12,33087,0.52707145,0.8
0,58041,CA,10,6085,1.51159861,41.5
0,155111,ID,12,34231,0.51513499,29.4
0,196372,WY,9,108815,0.43007945,0
0,8203,WY,11,3672,0.27284924,0.2
0,77023,WY,14,34493,0.34085186,0
0,1105,CO,10,495,0.2055779,5.7
0,47687,WY,11,21185,0.40257314,1
0,82824,TX,13,11016,0.4282787,63.2
1,49265,TX,13,6743,0.50070315,61.7
0,,,15,,,
1,19908,TX,13,3843,0.63889841,15.8
0,87061,WY,12,46094,0.53648046,0
0,3661,WY,12,1660,0.40862838,3.2
0,,,15,,,
1,558874,NV,13,267547,0.29271427,
0,17250,NV,12,5107,0.44198464,0
0,,,15,,,
0,357501,NV,13,96384,0.41655265,0
0,2983,CO,13,1190,0.27534464,0
0,18984,SD,9,3226,0.33716786,50.7
0,156200,SD,9,41691,0.44190314,45.2
0,97928,ID,8,16858,0.26994688,0
0,,,15,,,
0,4939,SD,9,1252,0.38244283,39.9
0,22769,SD,9,5799,0.38244283,31.1
0,2856,WY,13,1272,0.29679753,10.7
0,59632,SD,9,15379,0.38244283,28.4
0,2295,WY,10,913,0.40257314,1.1
0,12027,SD,9,3048,0.38244283,43.7
0,55045,SD,9,14692,0.34796122,37.8
0,11967,NM,14,3539,0.64675984,20.4
0,9481,SD,11,2442,0.43238683,39.9
0,60183,SD,11,10545,0.31188846,28
1,45648,AZ,13,14647,0.60563849,0
0,64424,SD,10,11269,0.36985599,52
0,,,15,,,
0,33865,SD,9,5779,0.33716786,27.4
0,10561,SD,10,3159,0.38361456,63.1
0,,,15,,,
0,9323,CO,10,5252,0.22385772,4.1
0,,,15,,,
0,37612,CO,11,12835,0.27840265,35.3
0,14645,CO,11,7427,0.25593306,0.9
0,41312,WY,11,20308,0.33035247,0
0,6507,ID,11,1625,0.24093779,22.5
0,5846,WY,11,2803,0.34930951,5.6
1,51637,TX,14,7831,0.42506383,11.9
0,30449,WY,12,19402,0.34839826,4.7
1,18110,UT,15,12067,0.41791353,0
0,81026,SD,12,24383,0.39076147,49.5
0,17587,SD,11,5033,0.37252602,48
0,229689,NV,14,61130,0.60646991,0
0,17336,SD,12,1616,0.4391546,43.8
0,,,15,,,
0,6387,NE,13,2205,0.22015962,4.7
0,19176,WA,13,2488,0.30290996,98.5
1,,,15,,,
1,4460,UT,12,2385,0.35035058,0
0,,,15,,,
0,35403,TX,13,6312,0.51447475,20.8
0,37035,UT,14,29016,0.5196183,6.2
0,,,15,,,
0,11641,UT,12,6130,0.37800644,0
0,49378,SD,11,11864,0.31458705,26.6
0,3284,UT,14,1441,0.40880887,0
0,21548,KS,11,2052,0.25556948,35.3
0,,,15,,,
1,84082,AZ,12,42198,0.58961554,41.8
1,86769,NM,13,20881,0.38414635,20.2
1,98898,NM,12,37347,0.55277003,6.5
0,14169,KS,11,1737,0.3793015,1
0,,,15,,,
0,,,15,,,
0,,,15,,,
0,48203,ID,11,7370,0.35874877,3.6
0,9050,UT,14,5409,0.30866444,2.3
0,105255,TX,12,23191,0.57237753,11.6
0,6434,UT,12,3708,0.26743085,0
0,3426,UT,11,1890,0.48986771,3.2
0,18260,ND,11,4825,0.38440765,39.3
0,6785,ND,9,1873,0.31795844,47.6
0,,,15,,,
0,5805,ND,9,1602,0.34990691,44.2
0,11257,ND,11,3034,0.35562658,68.4
0,31256,ND,13,8180,0.3365845,70.8
0,7506,ND,9,2072,0.34990691,42.1
0,16372,ND,9,4407,0.31795844,49.4
0,21430,ND,13,5608,0.31795844,52.6
0,48722,TX,12,11052,0.42949933,21.5
0,12704,ND,13,3262,0.3365845,67.1
0,10616,ND,13,2704,0.38090991,50.6
1,139419,UT,10,65266,0.42559776,6.2
0,8323,ND,9,2247,0.31795844,47.6
0,24983,ND,10,7347,0.38325166,18.1
0,18865,ND,10,5547,0.38325166,15.1
0,12679,ND,11,3779,0.38325166,5.2
1,,,15,,,
0,88740,ID,9,16852,0.47302125,19.1
0,,,15,,,
0,,,15,,,
0,,,15,,,
0,,,15,,,
0,,,15,,,
1,293762,NM,14,89132,0.44631096,7.1
0,,,15,,,
0,,,15,,,
0,,,15,,,
0,,,15,,,
1,145533,OR,10,24036,0.34893287,0
1,166288,OR,12,38658,0.45578343,7.9
1,41720,OR,12,10405,0.3098481,1.7
0,,,15,,,
0,1401,UT,11,1087,0.30490554,0
1,9229,AZ,12,4639,0.82502071,48.9
1,49263,OR,10,13207,0.35122003,0
0,69787,ID,12,15401,0.5606913,26.6
0,31399,KS,13,2751,0.2709232,32.3
0,406865,SD,13,101569,0.2750984,1.2
0,43943,AR,12,4654,0.23514233,61.3
0,15189,ID,8,4165,0.20663828,10.2
1,172115,OR,15,46509,0.38584527,0
1,423119,OR,13,125476,0.29453889,0
0,495153,OR,14,63251,0.5390457,6
1,21117,WY,14,11074,0.40523571,0
1,199200,ID,13,41390,0.41153133,0
0,38072,SD,13,7378,0.31237915,8.2
1,,,15,,,
0,84318,TX,14,11736,0.32585048,0.6
0,14385,TX,13,1932,0.32354577,18.8
1,100941,TX,10,13823,0.34086237,29.6
0,330250,TX,14,43730,0.47327338,20.6
0,90953,TX,12,11383,0.47419245,25.1
0,85569,TX,12,10709,0.3960268,28.5
0,55491,TX,13,7192,0.36494986,7
1,80572,OR,11,19483,0.30849142,0
0,153187,OR,12,39774,0.25525205,0
0,32539,ID,12,22143,0.20663828,10.3
0,180622,NM,14,33257,0.5979931,0
1,128446,AZ,12,58032,1.10320506,36.7
0,112005,MT,15,35492,0.45138728,0
0,,,15,,,
1,48352,CA,12,3764,1.04625522,16.9
1,100398,AZ,14,44092,0.25572975,0
0,1055,WY,7,648,0.26773607,13.2
0,14991,MT,5,8237,0.26249728,35.6
0,9577,TX,13,1957,0.45884212,10.7
0,95510,NM,13,30973,0.87354505,2.3
0,,,15,883,,
0,325282,OR,13,36719,0.39434956,10.3
1,146328,NM,13,41670,0.80182903,0
1,33178,MT,11,14719,0.47694406,0
0,129158,NM,14,41327,0.37955184,19.5
0,,,15,,,
0,,,15,,,
0,8381,WY,14,4520,0.24742006,6.4
0,,,15,,,
1,,ID,0,3000,,
1,702471,NM,13,186518,0.90973661,0
0,35744,AR,10,3466,0.18764973,64.3
0,37228,AR,11,4090,0.21427258,103.7
0,322985,AR,12,25346,0.26837194,110
0,12617,NE,10,4142,0.28589353,0
1,73627,UT,14,66924,0.33189525,0
0,,,15,,,
0,224133,LA,13,21879,0.26257307,77.4
0,52677,CA,14,8918,0.75126953,8.2
0,26651,NE,12,4868,0.29954989,2.4
0,,,15,9109,,
0,18574,NE,10,3652,0.25627986,8.9
0,103774,NE,11,18472,0.34103146,2.4
0,37978,NE,6,8106,0.25729594,1.5
0,,,15,,,
0,,,15,,,
0,,,15,,,
0,7091,UT,12,9979,0.23052169,0
0,37628,SC,10,2726,0.20122515,378.3
0,,,15,,,
0,13582,MS,12,2129,0.22442463,166.8
1,10705,OR,10,2601,0.30771694,0
0,46411,WI,7,4610,0.21000021,410.6
1,408716,FL,14,40580,0.25822406,417.7
1,179664,CA,13,14584,0.53842158,8.1
0,18768,MT,11,8145,0.35937373,12.7
0,1634044,ID,11,283652,0.30827908,0
0,17381,NM,13,6571,0.55788129,0
0,485087,OR,12,108958,0.35152213,0
0,197581,OR,11,23073,0.21282691,0
1,108381,UT,15,78626,0.38164086,0
0,24673,TX,14,3780,0.37025055,77.9
1,8900,ID,12,1964,0.51087592,12.1
0,87915,MT,14,41618,0.32774131,0
1,129555,NM,15,38056,0.65965132,12.3
1,6763,ID,9,1703,0.48753578,6.8
1,18017,NV,11,5350,0.42650284,0
0,19717,CO,13,7908,0.30016306,4.6
0,24498,MT,12,9938,0.33581655,12.2
0,1880,MT,10,1001,0.32358382,0
1,29745,ID,12,6564,0.51518541,12.1
0,57674,WY,13,32486,0.46342576,0
0,,,15,,,
0,24816,MT,10,12389,0.34737106,22.5
0,13273,MT,10,5740,0.31632149,0
0,135402,AZ,14,26926,0.63693547,0
0,,,15,,,
1,173738,WY,13,69468,0.93065285,0
1,140016,AZ,14,68170,0.91487552,0
1,,,15,,,
0,113616,ID,9,25447,0.50835435,21.1
1,201967,TX,14,24904,0.49117441,18.9
1,536874,,15,93011,,
0,333101,CA,13,29893,0.59739506,0
0,326893,CA,13,23984,0.77315558,0
0,324472,CA,11,29435,0.55677664,0
0,87540,CA,12,14000,0.55677664,0
1,322666,CA,12,59583,0.55677664,0.7
1,137262,CA,12,14657,0.31630357,11.1
0,101534,TX,14,30935,0.7011645,2.2
0,211997,TX,15,63780,0.66762076,10.7
0,504474,TX,14,59785,0.60938704,1.9
0,169208,TX,13,21665,0.43366894,2.2
0,114584,TX,14,13670,0.42231042,11.8
0,74142,TX,13,9630,0.40247738,14.8
1,1356,NE,14,440,0.26680322,30.6
1,217927,NE,12,30241,0.31434417,35
1,29504,WA,12,4540,0.34969944,153.2
1,140017,WA,10,14640,0.26768042,102.8
1,175249,WA,11,16790,0.36079675,41.2
1,158300,UT,15,131017,0.36026616,0
0,130330,CA,12,8535,0.79236284,9.8
0,86770,CA,13,6021,0.7451801,12.4
0,29121,AZ,13,11249,0.35184294,0
0,29373,CA,11,2853,2.2247597,32.7
1,,,15,,,
1,,,15,,,
0,78529,OR,14,21773,0.24160427,0
1,210845,WA,14,27680,0.22952573,69
1,0,WA,13,32286,0.36701662,197
1,117148,NM,14,21137,0.36580434,23.1
0,22158,NM,13,8657,0.32058382,26.1
1,9525,NM,14,3080,0.5705962,14.6
0,91947,NM,12,41844,0.52114084,0
1,534541,NM,14,176055,1.06559327,3.5
0,,,15,,,
1,127949,TX,14,20551,0.46563231,3.3
0,181023,OR,12,19907,0.23906083,1.2
1,240138,OR,13,30040,0.30275805,7.2
0,,,15,,,
0,,,15,,,
0,13726,ID,11,3048,0.49166834,0
0,,,15,,,
0,1944,OR,12,516,0.30282674,8.1
0,,,15,,,
1,19005,NE,12,6278,0.32150484,30.6
1,67090,WA,13,8294,0.43714818,168.1
0,,,15,15586,,
0,5744,NM,13,2031,0.75301191,2.9
0,7834,ID,10,1803,0.78822331,20.8
0,,,15,,,
1,329737,ID,13,79611,0.31101101,7
1,112589,UT,14,73469,0.47124984,0
0,125620,KS,11,14066,0.36506658,3.9
0,125326,NM,12,34192,0.39788349,0
1,,,15,27168,,
0,16847,WA,11,2558,0.2823069,112.4
0,74556,WA,12,10105,0.33376345,124.2
1,,,15,,,
1,144046,SD,8,40288,0.38263559,11.7
0,15705,WA,11,2451,0.25971895,111.9
0,13970,WA,11,2121,0.2823069,113.7
0,11141,WA,11,1677,0.26768042,111.3
0,20207,WA,11,2438,0.2823069,109.1
0,15232,WA,11,2403,0.25971895,112.7
0,65464,WA,13,7113,0.35168803,53.5
0,11635,WA,13,1886,0.46379891,110.5
0,14287,WA,11,2169,0.2823069,112.9
1,64754,ID,10,15697,0.23515032,4
1,,,15,,,
1,,,15,,,
1,,,15,,,
0,18188,NM,13,4161,0.72618463,28.9
0,19926,NM,12,4873,0.552444,26.4
1,66467,CO,11,20395,0.37643614,1.8
1,48744,WA,11,7366,0.27621927,105
1,84789,CO,13,20455,0.40823101,5.3
1,478251,NM,15,150109,0.62009287,0.2
1,125089,OR,10,12082,0.30969489,23.4
0,,,15,,,
0,,,15,,,
0,,,15,,,
1,,,15,,,
0,40718,TX,15,10200,2.36747525,7.2
0,,,15,,,
0,71962,TX,13,21670,0.55324028,23
0,61467,WY,15,20692,0.2541851,6.9
0,121406,TX,14,40126,0.61214253,37.4
1,327147,CA,13,49743,1.01490041,0
0,43192,TX,14,6344,0.43531657,9.1
1,93173,NV,15,18932,0.49167039,0
0,135039,WY,15,67867,0.32052079,0.9
0,,,15,,,
0,49428,NM,13,16680,0.44031639,11.9
1,33891,TX,15,14300,0.66867644,0
1,,,15,,,
1,87103,TX,13,11696,0.48762993,32.2
1,101134,WY,13,53107,0.29095947,5.3
1,466455,NV,15,158106,0.3715531,0
1,133795,TX,14,15748,0.67689535,16.4
0,333230,TX,14,39222,0.67689535,17.1
0,296439,TX,14,49383,0.39746637,28.8
0,127310,TX,14,20489,0.39746637,15.6
1,173779,UT,13,69878,0.4851015,0
1,117331,CA,14,20185,0.68819469,0
0,17688,WY,10,10413,0.45184969,0.2
0,11511,AZ,13,4344,0.36568181,0
1,118253,AZ,13,41197,0.53196262,11.9
0,107258,AZ,14,47082,0.24590346,14.1
0,86387,MT,11,41655,0.2974691,0
0,145285,WY,12,76361,0.31523249,0
0,192245,OR,14,22728,0.30549878,9.6
0,48011,WY,9,30664,0.37408907,7
0,52683,OR,14,6228,0.26033456,3.9
0,35281,OR,14,4154,0.26033456,13
0,34668,OR,14,4098,0.26033456,16.6
0,63755,OR,13,7706,0.28690378,2
1,55033,UT,14,53321,0.31994017,0
0,47091,AZ,12,14716,0.94538849,0.4
0,85535,CO,14,39581,0.3134405,0
1,3000,UT,12,2170,0.33347485,0
1,16775,NM,14,5213,0.681596,0
0,102700,CO,14,39859,0.40933009,24.1
1,64265,SD,11,5430,0.26827272,17.6
1,73202,TX,14,20768,0.6483554,19.5
1,31093,OK,10,2755,0.40104877,6.5
0,516112,TX,14,84852,0.62620501,0
0,538849,TX,13,113601,0.53113766,19.7
0,256800,TX,13,54046,0.53113766,29.2
0,283800,TX,14,89847,0.54830634,16.9
0,30525,TX,14,9663,0.59066296,27.9
0,138646,TX,13,17553,0.49597426,9.9
1,6257,CA,12,1687,1.84615483,20.5
0,62833,AZ,11,23243,0.53467021,46.6
1,121883,NV,14,46795,0.2467747,0
1,4480,UT,12,3273,0.33347485,0
1,,,15,,,
1,141257,UT,14,48302,0.53343294,0
1,,,15,,,
0,25630,MT,10,10825,0.29712685,12.6
0,21082,MT,9,8879,0.37406822,18.1
1,188463,TX,14,31395,0.45037737,30.7
1,4483,UT,12,3244,0.29144916,0
0,105132,NM,13,40954,1.00248192,1
0,74558,NM,13,29150,0.52814271,0
1,145163,ID,13,17521,0.25376144,19.7
0,215094,OR,12,30213,0.15969837,3
1,302193,NM,14,94765,0.59405928,11.7
1,118484,NM,14,35434,0.7111417,0.5
0,111079,MT,9,34582,0.21093943,5
0,25397,NE,9,5073,0.26030287,15.5
1,196212,TX,14,29246,0.5024713,48.3
1,205283,NM,15,64853,0.73460812,0
0,103122,OR,13,12556,0.34178391,14.5
0,23567,MO,14,2876,0.22167277,54.9
0,36225,SD,11,9842,0.28231637,47.2
0,215186,UT,15,97118,0.46230392,7.5
1,17600,UT,13,16051,0.45386288,0.5
1,216743,NV,13,49534,0.27118019,6.2
1,9313,ND,10,1735,0.36891393,32.9
0,80921,CA,10,10481,1.71480717,0
0,74551,NV,13,21335,0.50094954,0
1,76011,NV,12,20455,0.54827002,0
1,7014,UT,15,5543,0.51690221,0
1,63450,CA,14,5768,0.35187801,0.1
0,19906,MT,9,10073,0.29619503,9.6
1,4514,MT,12,2413,0.32207359,3.4
0,126537,SD,9,33774,0.34796122,43.5
0,63672,SD,11,17503,0.32180498,13
0,40206,SD,10,11224,0.43238683,1
0,40732,SD,10,10358,0.34796122,37.9
0,38082,SD,11,9809,0.34796122,30.7
0,35619,SD,12,6340,0.31481704,23.4
0,48322,SD,11,13564,0.3097209,11.5
0,17571,SD,13,4732,0.27807173,19.7
0,124044,NM,14,47695,0.80610877,3.6
0,106926,SD,8,10651,0.36865231,26.5
0,41272,SD,8,6087,0.47590124,63.7
0,64496,SD,12,11896,0.31481704,19.4
1,61986,CA,14,10929,0.89058953,9.6
1,39071,CA,14,7474,0.44059525,0
0,14964,SD,8,3861,0.32475734,0
1,123175,CA,15,25029,0.34077752,0
1,329131,NM,14,133990,0.64281535,0
1,272855,NV,13,72310,0.330101,0
0,55999,AZ,13,16896,1.15552519,0
1,163668,AZ,12,63195,0.52483509,36.5
1,123403,SD,11,20445,0.31407782,34.9
0,159959,UT,15,148917,0.427185,0
1,105610,AZ,12,47428,0.85854684,33
1,86297,OR,11,9912,0.26590898,1.5
1,180901,UT,13,87359,0.88542598,0
0,142420,CO,15,63743,0.45991213,0
1,113960,NM,14,42213,0.70123659,0
1,,,15,,,
0,4099,CO,12,2359,0.1851564,0
1,98070,TX,13,13461,0.51294396,40.1
1,150677,NV,14,49517,0.37071845,0
0,22624,MT,7,9268,0.34579685,15
0,308732,NV,14,85459,0.43838812,0
1,136313,ID,11,36682,0.64680801,0.2
1,131609,UT,13,64942,0.4510977,0
1,89105,UT,13,23287,0.4851015,2
1,54762,NM,14,24147,0.50387981,5.9
1,112779,OR,11,30836,0.80336449,0
0,96755,OR,13,8835,0.2956392,1.1
1,91840,UT,15,37808,0.4763294,0
1,2168,NM,15,729,0.35776468,26.8
1,61647,CO,13,16015,0.3292244,16.1
0,,,15,,,
0,238855,ID,12,28335,0.2036693,0
1,168685,NV,14,53154,0.27043396,0
1,111655,NV,14,34007,0.24234818,8.7
1,5766,NV,14,1811,0.27043396,9.2
1,130988,OR,13,15520,0.22872604,3.4
0,30044,ID,11,5492,0.25425239,4.6
0,131944,OR,11,33487,0.29979615,0
1,69036,MT,12,8444,0.28882813,5.4
0,,,15,,,
0,,,15,,,
0,172078,OR,13,43873,0.36257274,0
1,91417,UT,12,24038,0.64522527,0
0,9414,WY,14,4795,0.31995372,15.1
0,54134,WY,10,21859,0.45298074,0
0,354141,OR,12,79569,0.30370432,0
0,37426,NE,11,6503,0.36616776,5
1,120130,MT,14,56932,0.31204427,5.5
0,17383,MT,10,7848,0.20313274,14.7
0,271584,UT,12,126227,0.58805457,0
0,14094,NM,12,18582,0.62156044,5.8
1,205591,NM,13,77459,0.58538667,0
0,6265,CO,14,1900,0.35338387,32.1
1,,,15,,,
0,4958,CO,14,1462,0.38157587,39.2
0,473341,CO,14,134023,0.47904975,13.6
0,148423,WY,13,82043,0.46607911,0
0,62829,MT,7,23130,0.42782217,1.2
1,85900,WY,8,53798,0.33314816,0
1,171469,,15,89652,,
1,80360,NM,14,35128,0.50631568,4.2
0,288912,CA,14,,,
0,288912,CA,14,,,
1,,,15,,,
0,,,15,,,
0,33920,NE,9,6870,0.32178338,14.7
0,51987,NE,9,10339,0.29083968,3.5
0,26670,WY,10,14277,0.28652801,2.3
0,8646,WY,12,3590,0.43204439,12.1
0,48163,WY,10,26471,0.23916324,8.1
1,100362,CO,14,51950,0.25593306,6.8
1,280465,WY,14,116817,0.46607911,0
0,114183,WY,14,47043,0.30266133,0
1,,,15,,,
1,87766,WY,13,43366,0.56009279,1.2
1,32562,CO,9,13763,0.28150707,18
0,170366,UT,14,144957,0.4319024,0
0,17871,CO,12,9035,0.21713355,0
1,291987,CO,12,113424,0.23130281,19.5
0,62455,UT,13,39967,0.83369202,0
0,4284,UT,11,1939,0.35062873,0
0,,,15,7500,,
0,481990,NV,15,132610,0.44790857,0
0,40216,CO,8,17172,0.26958173,11
1,210284,WY,12,87008,0.553654,3.9
1,30867,UT,13,8692,0.51610567,0.6
0,18377,UT,12,19039,0.42808262,0
1,,,15,,,
0,37473,UT,14,14589,0.39723171,0
1,41426,WY,14,16128,0.34085186,0
0,85338,WY,10,52649,0.41281279,3.5
1,131072,WY,13,76461,0.26720207,8.2
0,54167,WY,14,30567,0.29155154,8.7
0,49937,WY,13,28258,0.26228385,13.1
0,67560,WY,14,36034,0.24742006,0
0,53897,SD,9,18798,0.2556488,3.3
0,49800,TX,14,6909,0.47327338,20.2
0,,,15,,,
0,128743,TX,14,30225,0.98888011,8.4
0,134636,NV,11,25600,0.29273424,12.6
0,104576,ID,12,25112,0.49201986,18.3
1,49451,NV,14,15266,0.32717064,8
0,83144,NE,10,20272,0.32178338,0
0,170774,NM,13,66199,0.73960057,14.9
1,123582,NM,13,46720,0.85470832,0
1,49331,NM,13,10821,0.7190472,26.3
0,,,0,,,
0,,,0,,,
0,141955,NV,12,43827,0.66358204,8.1
0,167776,CA,13,18167,5.82467801,0.9
1,132564,NM,13,46117,0.52814271,0
1,67224,WY,12,39705,0.35532932,1.7
0,360723,CA,14,49499,0.6611748,0
1,60117,ID,10,10435,0.32485306,4.1
1,14743,CO,12,6462,0.34586963,15
1,6954,WY,12,4401,0.22884721,20.4
1,88052,WY,12,40979,0.37212177,15.2
0,173531,NV,15,35368,1.08473408,5.2
0,217501,NV,12,71922,0.57034564,0
1,256444,NV,15,66719,0.72582625,0
0,198725,CA,15,77212,0.27694479,0
0,348315,OR,13,88672,0.37592182,0
0,127192,WY,13,72285,0.32052079,2.5
0,352144,NV,15,129482,0.44099431,0
1,140613,CA,12,12783,8.53978963,19.6
0,81082,AZ,12,26925,0.51816654,30.3
0,20206,AZ,14,6916,0.55201385,13.8
0,111934,OR,13,29069,0.25333295,0
0,56435,ID,11,17111,0.44666437,0
0,319662,OR,13,80620,0.32340428,0.9
0,17410,CO,10,10572,0.24585581,22.7
1,111878,UT,12,51886,0.46871048,0
0,2148,ID,10,519,0.29822535,0
0,84031,ID,10,20374,0.55840699,8.2
0,185236,ID,13,21777,0.21058613,27.5
0,55257,ID,10,13373,0.35764119,0
0,34424,KS,10,3138,0.26748621,54.9
1,32389,MT,13,17025,0.32207359,2
0,250927,ID,10,62251,0.4586526,0
0,119324,NM,14,52863,0.67144421,31.5
0,430919,MT,15,151784,0.2354817,0
0,13162,ID,12,3086,0.2832136,0
1,226004,NV,15,52910,0.71048032,5.5
0,225695,NM,13,75022,0.71983085,0
0,253982,TX,14,29894,0.67689535,6.3
0,58654,TX,11,14141,0.45445084,35.8
0,30992,TX,12,7030,0.50378346,11.5
1,96878,NM,13,27588,0.80182903,0
0,250038,TX,13,43618,0.60718959,22.9
1,204833,CA,13,19988,3.94946234,23.8
0,,,15,,,
1,143975,NM,12,48817,0.47806829,0
0,13263,NV,9,4375,0.37533176,8.9
1,405867,OR,12,40260,0.23631219,6.9
0,135229,CA,12,18412,3.0795259,18.4
0,286955,CA,14,30210,1.51159861,25.6
1,54591,CA,12,10830,0.93772962,11.4
0,49382,MT,11,18392,0.42930582,13.9
1,,,15,,,
1,58254,NM,14,25611,0.44247332,3.4
0,62204,NM,12,22274,0.82349197,6.9
1,165863,NM,13,68661,0.66910517,15
1,98319,NM,13,33319,0.8518817,1.9
0,49036,SD,12,14121,0.37058685,24.7
0,64849,NM,14,28636,0.67144421,21.7
0,309284,TX,13,35770,0.6544028,6.3
1,48609,UT,15,26060,0.27322157,0
0,194426,CA,15,43435,0.34077752,0
1,58912,KS,14,6417,0.88450303,8.7
1,238643,NM,12,63350,0.36093669,3.3
1,103558,NM,11,29338,0.55184217,8.5
1,96558,NM,13,38371,0.53264877,7.9
0,253272,NM,13,118871,0.46170383,1.8
1,34776,WY,10,22202,0.31625181,4.5
1,23269,UT,12,13832,0.33149076,8.5
1,13740,UT,14,12545,0.29143346,0
0,97067,CO,15,42884,0.24212557,0
0,144109,CO,15,63879,0.23605265,5
0,74789,NM,12,24980,0.45143339,12.4
0,295682,NM,12,66404,0.69650583,39.7
1,156927,NV,11,44025,0.54827002,0
1,68445,NM,14,21196,0.55309417,38
0,282750,OR,12,69066,0.37592182,4.3
1,197620,NM,13,45419,0.45485308,11
0,46122,OR,13,6352,0.24257666,16.7
1,110291,MT,12,36628,0.35116009,24.5
1,280600,NM,12,95936,0.41080158,16.2
1,42676,CO,11,14348,0.32909553,9.4
0,44250,CO,12,11494,0.36784889,74.6
1,493523,TX,13,74912,0.49470977,11.8
1,244634,NM,14,78704,0.59923458,41.3
0,119969,ID,13,20588,0.32699578,0
0,76478,KS,13,7989,0.35733745,11.1
1,145117,TX,14,23629,0.53313194,26
1,35813,UT,14,30217,0.407977,0
0,,,15,,,
0,42872,NM,13,17655,0.59150332,17.2
0,172061,TX,13,20819,0.59951434,16.5
1,348936,TX,14,56959,0.52557536,0
1,108022,NM,13,27114,0.46402601,28.1
1,341742,NV,15,126953,0.36228556,0
0,96548,TX,13,11916,0.61778795,19.5
0,19108,TX,13,2729,0.27638005,60.3
1,,,15,,,
0,271261,TX,13,33969,0.57961558,22.9
1,294454,TX,14,64632,0.6649391,0
1,48591,NE,12,4197,0.29720212,19.9
1,,,15,,,
1,187027,FL,13,46289,0.23342616,642
1,76753,TX,12,17327,0.54850407,27.2
1,153437,NE,12,50118,0.2889044,0
1,435804,NV,14,122974,0.48739787,0
1,,,15,,,
0,95829,MT,13,44851,0.16784774,2.5
0,48651,OK,12,5670,0.27915447,30.8
0,144067,NM,13,50043,1.07311828,16.8
1,49004,CA,12,11873,0.93772962,18.1
1,,,15,,,
0,107803,TX,14,27023,1.8693164,0.1
0,48960,TX,12,8864,0.40270122,4.2
0,7344,UT,15,5865,0.47853413,0
1,9587,UT,9,4719,0.52249143,0
0,6699,NM,12,2368,0.69499525,8.1
1,16476,NM,13,33000,0.80182903,0
1,287633,LA,12,28885,0.190529,12.4
0,48913,FL,14,4611,0.21162807,670.2
1,111087,TX,14,33328,0.66822631,8.1
0,181348,OR,15,22726,0.13570651,0
1,251337,OR,12,71991,0.39382937,0
1,50595,ID,13,11069,0.3097127,2.5
0,86801,OR,13,22333,0.43922308,16.2
1,173584,CA,13,15380,0.59667443,8.2
1,,,15,,,
1,,,15,,,
1,12677,NM,12,3232,0.4218751,32.7
0,147684,OK,12,19205,0.28612438,36.3
1,,,15,,,
